target_pred_class,prob_predictions_0,prob_predictions_1,prob_predictions_2,prob_predictions_3,prob_predictions_4,prob_predictions_5,prob_predictions_6,prob_predictions_7,prob_predictions_8,prob_predictions_9,prob_predictions_10,num_labels,class_labels
10,3.848698e-10,7.5173915e-08,1.3856713e-12,1.392853e-11,1.07958e-08,2.1897904e-11,4.041425e-14,4.559728e-12,1.0902578e-15,4.6442494e-10,0.9999999,10,hcp2m1m10
5,6.3225975e-14,1.5793051e-16,1.3260791e-15,8.301416e-12,1.190623e-15,1.0,4.1529375e-09,1.0732549e-11,7.3174377e-13,3.4029015e-15,9.071816e-17,5,fcc111
5,9.025034e-12,5.8653046e-15,3.9732648e-17,5.735167e-14,1.5555571e-22,1.0,1.4005067e-11,7.501404e-09,1.1807898e-11,8.808034e-20,3.0043586e-21,5,fcc111
8,2.2302486e-14,2.4216664e-09,7.1088534e-13,1.8801794e-14,1.3735807e-15,5.9547105e-13,2.970689e-09,2.1202555e-09,1.0,3.7106882e-13,7.842832e-13,8,hcp10m10
9,5.3885283e-09,8.1159135e-11,5.3372596e-06,1.02135775e-13,4.625203e-13,3.4728446e-16,2.849759e-14,9.692572e-13,3.362758e-11,0.99999464,1.373639e-11,9,hcp11m20
6,1.5853513e-20,5.445454e-11,2.6351609e-17,7.102054e-17,2.5414722e-23,4.2507512e-13,0.9999931,7.8608725e-12,6.9020175e-06,9.526538e-17,7.661163e-23,6,fcc211
5,4.3560313e-15,1.6279919e-10,5.948628e-16,2.9274117e-13,6.1489706e-14,1.0,7.286988e-10,4.4008415e-16,7.1528254e-13,5.803856e-14,1.628268e-14,5,fcc111
9,3.7571332e-15,4.751081e-12,9.336968e-05,3.6567633e-17,4.872561e-16,1.1455501e-12,3.809752e-16,2.4696073e-10,3.5244399e-12,0.99990666,1.2476618e-12,9,hcp11m20
8,4.537406e-21,4.916035e-06,4.7300232e-17,5.313229e-14,5.9228304e-24,8.625374e-14,1.2423092e-10,1.2259905e-16,0.9999951,1.3930486e-18,1.2205274e-14,8,hcp10m10
7,1.6496975e-10,3.205625e-12,3.9490683e-19,1.468578e-11,4.24389e-15,5.7433502e-12,5.6922396e-14,1.0,1.8954112e-13,4.317232e-18,5.7259084e-18,7,hcp0001
0,0.99998665,1.0181338e-07,1.9396076e-10,3.545537e-06,1.3006267e-07,8.0949664e-10,1.03450035e-11,9.5521855e-06,4.692347e-11,5.6653597e-09,1.6323154e-08,0,bcc100
9,3.070911e-12,2.141863e-12,0.0010831796,8.0516114e-15,7.393195e-12,2.5908626e-13,9.225735e-13,4.561334e-09,5.2944045e-11,0.99891686,5.106741e-15,9,hcp11m20
4,1.3675479e-14,3.4953848e-12,5.0876836e-09,5.207921e-15,1.0,8.256947e-12,7.891203e-18,1.5910212e-12,1.5863959e-21,6.7461943e-13,2.5747972e-14,4,fcc110
10,8.3673823e-13,3.515493e-14,1.2412089e-18,2.0866748e-17,3.1992765e-17,1.1303738e-20,3.4639799e-19,4.423152e-19,6.2746763e-21,1.1633799e-14,1.0,10,hcp2m1m10
7,1.3242626e-10,2.155217e-14,5.8321104e-21,6.1133205e-16,1.6261875e-19,6.5064323e-15,1.9596574e-11,1.0,7.545006e-14,1.1238456e-15,8.511489e-18,7,hcp0001
9,2.528582e-10,6.685351e-09,0.0003795439,1.1170482e-14,2.7795537e-09,5.2653245e-14,2.2064338e-12,4.68299e-09,1.3670537e-12,0.99962044,2.3456567e-12,9,hcp11m20
3,1.1683127e-07,1.6303814e-10,1.421593e-11,0.9999999,2.103463e-12,1.0498434e-15,1.9827828e-08,1.9086063e-12,2.5402208e-11,4.4384297e-12,1.9310473e-10,3,fcc100
8,5.5467113e-19,1.4935284e-09,3.0385506e-13,7.7748164e-19,1.0590943e-13,1.1840019e-10,2.0594921e-12,8.083992e-11,1.0,4.4536637e-18,1.1344595e-14,8,hcp10m10
10,4.236817e-09,4.1325637e-10,8.844144e-12,1.9456717e-15,1.6631814e-10,1.0491423e-12,5.2879814e-13,1.7353611e-12,2.4488729e-11,2.1786316e-07,0.99999976,10,hcp2m1m10
2,1.49453e-11,1.6480874e-10,0.9999963,1.3928652e-13,2.2816764e-09,5.5056484e-11,3.5784483e-11,1.4417442e-09,9.554786e-11,3.7140194e-06,2.8518926e-12,2,bcc111
4,5.425188e-09,7.0015876e-10,1.318354e-08,4.280014e-08,0.9999999,1.25163786e-11,2.6456596e-13,3.3479198e-12,6.368115e-14,6.253832e-08,1.4485341e-11,4,fcc110
5,3.314522e-10,2.2117345e-12,1.8508445e-16,2.7646446e-12,2.1871712e-13,1.0,2.4922245e-11,2.7929498e-10,5.664713e-16,5.857297e-16,6.574047e-14,5,fcc111
6,6.103879e-17,1.0573144e-16,1.1304494e-16,8.236769e-15,5.0870443e-16,2.1257954e-12,0.9999999,5.351318e-12,1.3291978e-07,6.77742e-16,2.6735046e-16,6,fcc211
10,1.1916892e-10,1.4780863e-09,3.8381586e-13,7.351137e-13,8.171721e-11,1.6554583e-15,5.1776532e-15,1.778339e-15,2.4404897e-11,3.1346594e-12,1.0,10,hcp2m1m10
0,1.0,8.7243426e-18,1.0564891e-14,9.3782565e-11,7.47461e-09,9.250736e-18,5.5605454e-19,1.6021749e-17,7.685185e-24,1.2240443e-14,1.0643478e-12,0,bcc100
7,1.7883854e-13,1.12642636e-13,2.184983e-16,1.3298563e-14,8.374906e-16,2.0763835e-10,4.0235832e-13,1.0,2.3625475e-09,5.5516774e-22,7.741455e-21,7,hcp0001
8,5.991332e-17,2.693334e-06,3.2252243e-15,4.274e-11,1.0082795e-21,5.1799236e-14,3.2397338e-10,1.13022384e-13,0.99999726,9.704251e-17,2.7516234e-11,8,hcp10m10
3,3.192718e-09,1.04316986e-13,3.989428e-15,1.0,2.503954e-12,2.241484e-12,1.1677581e-09,4.684062e-13,2.639581e-13,3.902628e-12,4.3750827e-15,3,fcc100
8,1.1880806e-25,3.4976275e-11,8.1939626e-22,3.7883672e-24,2.7453912e-27,3.9799675e-18,1.164318e-12,1.1836197e-11,1.0,3.3127758e-26,2.6386012e-23,8,hcp10m10
6,6.2960557e-16,8.131297e-11,1.2965618e-15,4.1340328e-13,2.9935339e-15,4.8657584e-10,1.0,1.03597966e-14,1.8267916e-09,1.8596859e-14,1.7545726e-15,6,fcc211
1,1.7716929e-11,0.99999404,7.70575e-12,4.9480716e-13,2.328535e-15,1.5984562e-14,1.9369502e-09,6.003088e-06,2.318709e-08,2.444515e-14,1.0208718e-10,1,bcc110
0,0.9999999,3.4111963e-13,6.613168e-11,2.0733608e-09,6.47412e-08,3.1864442e-10,5.307661e-15,3.08529e-08,1.7029928e-14,1.8688313e-10,2.3352815e-16,0,bcc100
8,1.0095246e-14,7.9105206e-10,1.5010247e-12,3.4834378e-15,6.4738483e-15,1.9716256e-13,1.2070389e-09,4.7790246e-07,0.9999995,4.746529e-13,5.912965e-14,8,hcp10m10
1,1.9153614e-09,0.9997911,2.7035704e-10,6.445609e-10,1.2365835e-10,1.664474e-11,2.956581e-10,1.253594e-10,0.00020896496,5.1039507e-12,1.9053784e-08,1,bcc110
1,1.5782484e-12,1.0,4.776982e-14,1.4394696e-08,3.3490387e-19,2.7571419e-11,7.445373e-12,3.461043e-14,9.0891324e-14,8.3972305e-17,1.5875316e-09,1,bcc110
1,8.903978e-08,0.99999404,3.601852e-11,3.1787962e-13,1.4192208e-13,2.7551242e-10,1.4169833e-10,5.6051445e-06,2.1466948e-07,5.461108e-13,2.1507766e-11,1,bcc110
8,5.2367307e-14,2.8676864e-10,9.927216e-12,2.0554527e-17,8.732233e-18,2.1248866e-13,1.4707273e-12,1.4266939e-08,1.0,2.7176871e-14,2.9581857e-14,8,hcp10m10
8,3.764082e-14,2.1589153e-09,1.0061329e-11,2.5853655e-14,2.8422089e-15,1.2943069e-12,4.8008943e-09,8.0043566e-07,0.99999917,2.9614043e-12,2.249431e-12,8,hcp10m10
2,4.61716e-18,2.7884492e-12,1.0,3.2271161e-15,1.1127953e-10,1.7603627e-14,9.321248e-14,7.0251383e-12,7.692219e-14,4.2258276e-12,5.425076e-16,2,bcc111
7,1.0226773e-09,1.0656856e-10,3.541116e-16,2.4651386e-12,2.1084859e-18,7.8579476e-11,1.879708e-12,1.0,2.7364919e-13,1.1243451e-19,9.931183e-14,7,hcp0001
1,8.894095e-13,0.9999999,1.3488648e-14,5.4755303e-14,1.9536745e-15,2.8431276e-11,2.525998e-10,3.9874484e-12,7.8101436e-08,5.2226014e-12,2.6054102e-11,1,bcc110
2,2.917313e-12,4.7606254e-15,1.0,3.8744824e-15,4.3080936e-14,7.247856e-14,1.4281631e-13,3.286317e-12,7.282159e-12,1.1076274e-08,3.2081492e-17,2,bcc111
7,1.714587e-13,7.19402e-10,2.2302684e-19,2.2803573e-17,2.977538e-19,6.383776e-15,5.2324126e-12,1.0,1.7111951e-10,6.416984e-14,8.148273e-13,7,hcp0001
4,6.178527e-10,7.72149e-13,1.8187267e-08,7.501421e-12,1.0,2.4364003e-12,2.1031826e-12,1.2595366e-14,7.7171654e-12,2.2694973e-09,3.3811845e-10,4,fcc110
4,1.07295385e-07,5.3112324e-12,5.910632e-10,9.050725e-10,0.99999964,5.672456e-11,6.532497e-14,2.080073e-14,1.2775471e-14,2.0235723e-07,5.4414286e-08,4,fcc110
6,3.3189714e-12,4.0748358e-08,1.6857289e-14,1.7852598e-13,1.7566617e-15,5.7827726e-10,0.99999976,3.415763e-15,1.874092e-07,8.494536e-15,2.5352253e-11,6,fcc211
7,5.468184e-10,1.2715757e-12,2.3840224e-16,7.356807e-12,3.028291e-14,4.1080925e-10,2.7313356e-16,1.0,1.2401477e-12,1.7721864e-19,1.260288e-19,7,hcp0001
5,4.2664184e-12,2.1873086e-13,1.2833533e-13,2.780639e-10,4.407557e-14,0.9999999,1.3992198e-07,6.300885e-12,7.0982742e-12,8.6413227e-10,1.2450513e-12,5,fcc111
3,1.0059032e-06,1.815117e-12,2.7697124e-13,0.9999989,1.3875605e-09,4.5422216e-13,7.016735e-08,2.808449e-10,1.7878397e-11,1.8262956e-12,1.9510912e-12,3,fcc100
2,2.6866256e-13,4.209029e-13,0.999977,3.171296e-15,3.7654515e-09,3.2820695e-12,1.0893485e-13,3.0179435e-12,9.1666576e-14,2.3024244e-05,1.1364416e-13,2,bcc111
9,1.0916434e-11,4.0394326e-19,4.6203155e-07,2.4538266e-20,1.793159e-10,4.3903388e-14,1.7801011e-17,7.566523e-13,4.2210444e-14,0.9999995,2.2259765e-14,9,hcp11m20
9,4.133849e-14,3.4767356e-11,9.44867e-08,9.725553e-16,6.6961135e-15,1.4788804e-14,1.7263542e-13,8.124985e-15,1.1493848e-11,0.9999999,3.5480305e-13,9,hcp11m20
3,6.8919014e-08,4.4976718e-13,8.9778646e-13,0.99999976,8.6331045e-13,8.062952e-08,1.4170463e-09,5.1812455e-16,1.146664e-13,3.0616414e-12,3.185737e-11,3,fcc100
9,1.6131345e-09,2.1197788e-16,1.8953655e-08,1.8226643e-16,3.811411e-11,4.033157e-13,3.9077408e-14,1.01697546e-10,8.7266813e-16,1.0,8.0167914e-13,9,hcp11m20
4,1.1215755e-08,4.6670685e-15,8.236806e-10,3.284573e-13,1.0,1.4954045e-12,3.836045e-12,3.888631e-11,6.7959867e-15,1.2187817e-10,3.0485867e-10,4,fcc110
6,8.555121e-15,8.042406e-11,4.681572e-12,2.9532796e-11,4.705456e-12,4.4956576e-09,0.9999999,6.972716e-08,5.4281423e-11,3.5386143e-14,6.1824833e-15,6,fcc211
7,7.150186e-11,2.1507032e-11,4.2610464e-18,2.5270018e-13,1.1396107e-17,2.298917e-10,1.0324902e-10,1.0,1.7690671e-10,8.806325e-19,6.6408896e-22,7,hcp0001
4,2.1621036e-08,3.6696596e-10,3.8228648e-10,1.2151543e-09,0.9999999,4.1678196e-11,1.8863998e-15,2.2014324e-11,3.8186757e-17,8.6023086e-08,4.0941647e-08,4,fcc110
9,1.625656e-12,1.032369e-11,0.001167083,2.8780956e-14,1.495785e-17,7.0168386e-14,4.4395095e-13,8.725622e-10,7.3469114e-10,0.9988329,3.6957278e-16,9,hcp11m20
6,1.2823311e-16,7.924397e-15,3.390165e-15,2.658294e-14,4.6464975e-15,1.7142969e-12,1.0,2.3345473e-12,4.9801514e-09,5.1671908e-17,4.1998685e-18,6,fcc211
1,1.4651865e-11,0.99999964,4.8055293e-14,2.467837e-09,2.8548956e-12,4.916499e-13,1.371325e-13,8.113493e-11,4.0082327e-07,4.9196155e-16,1.5846584e-11,1,bcc110
8,1.0427105e-16,2.3620063e-07,7.976617e-16,8.2084005e-14,5.22105e-22,2.1645333e-12,6.82009e-10,2.557186e-15,0.99999976,2.7730444e-17,9.793399e-13,8,hcp10m10
10,3.1073348e-09,1.3554629e-13,3.949463e-10,1.1658139e-15,7.339068e-11,3.8730637e-15,1.8589928e-12,2.6662153e-14,4.7474096e-13,7.700275e-11,1.0,10,hcp2m1m10
0,1.0,5.025109e-14,4.0867934e-15,2.55069e-10,1.1198061e-11,1.0725157e-12,1.803521e-11,3.7590007e-09,1.9039676e-15,2.2329228e-13,3.6592596e-14,0,bcc100
10,4.114713e-09,9.712793e-10,8.671311e-13,2.0462655e-12,8.1730065e-13,6.197567e-17,4.9810564e-12,2.8313725e-12,1.2670364e-12,3.0857095e-11,1.0,10,hcp2m1m10
5,2.4272384e-13,9.719092e-14,1.656879e-16,5.0829074e-18,3.070624e-20,1.0,1.3052012e-08,7.979676e-09,1.3043412e-10,1.6753175e-15,3.0754673e-19,5,fcc111
1,5.55171e-14,0.9999999,2.2422555e-10,3.6584482e-11,1.3805666e-12,5.223695e-09,2.5154578e-11,6.173108e-10,1.2128619e-07,5.0696315e-11,8.2481405e-10,1,bcc110
10,1.5717858e-13,8.070946e-14,1.2457189e-12,1.775955e-20,7.983298e-13,1.8155247e-15,2.6082267e-17,1.9825462e-14,3.7203275e-16,2.3147026e-11,1.0,10,hcp2m1m10
2,1.63648e-12,8.7980783e-16,1.0,1.01860404e-14,1.6787992e-13,2.3250608e-15,1.3400232e-14,7.9770534e-14,4.608365e-13,6.4608907e-10,2.9160668e-16,2,bcc111
10,8.83934e-12,1.3248127e-11,6.0411077e-12,4.845658e-15,1.7712871e-08,3.656077e-11,4.0766528e-17,2.0602747e-15,3.207698e-16,6.274702e-13,1.0,10,hcp2m1m10
5,1.5852764e-14,6.7802144e-12,1.3476269e-12,1.7287594e-10,1.8517754e-10,1.0,5.829751e-14,1.9838948e-12,8.92613e-17,2.0238658e-15,1.7579745e-13,5,fcc111
9,3.972552e-09,1.1059869e-08,0.011633612,7.3900766e-09,7.405207e-08,4.2003206e-12,5.01642e-11,2.7599734e-10,5.689694e-08,0.9883663,2.8285921e-08,9,hcp11m20
7,1.4759251e-17,4.9243465e-13,1.5391149e-19,4.751311e-18,5.6361473e-18,2.5850297e-16,4.9423584e-16,1.0,2.53136e-15,3.8846307e-17,3.089002e-18,7,hcp0001
9,1.2042111e-12,8.431056e-14,2.0641137e-07,8.511826e-15,5.591716e-12,4.2502016e-14,5.099225e-16,1.4225503e-11,7.209195e-14,0.99999976,5.899186e-15,9,hcp11m20
3,4.4134222e-07,1.469645e-11,3.7878788e-14,0.9999995,1.8510265e-13,1.1554328e-12,4.924779e-12,2.3185476e-13,1.120082e-17,6.187534e-14,1.1477687e-13,3,fcc100
9,1.6846136e-11,4.3140398e-14,1.7137581e-06,1.8540358e-12,5.916588e-11,8.067835e-15,3.8955354e-15,2.4001612e-12,6.733768e-12,0.99999833,4.0881803e-12,9,hcp11m20
5,7.070756e-14,8.966735e-11,1.4274837e-11,1.5352063e-12,2.8553596e-12,1.0,1.1211776e-12,1.7167379e-12,1.5962173e-14,1.1909546e-15,2.4432502e-12,5,fcc111
4,3.1644087e-11,3.527001e-16,8.3678536e-11,1.4129644e-11,1.0,2.7850803e-15,2.654614e-15,9.742328e-18,6.490362e-17,9.253324e-12,2.0559322e-12,4,fcc110
4,3.700396e-10,2.5263122e-17,1.1028573e-11,2.2385261e-13,1.0,2.5865959e-14,1.3945303e-15,1.261133e-10,2.0355832e-20,2.4385342e-12,7.414023e-13,4,fcc110
5,2.1581285e-11,1.38435764e-17,8.2374537e-13,1.9570344e-12,1.5312218e-14,1.0,9.752505e-09,3.8224643e-10,3.8717436e-14,5.1088013e-14,2.0606106e-17,5,fcc111
5,3.5086279e-13,1.6904122e-12,1.6576016e-21,8.409567e-18,5.096657e-24,0.9999999,1.2583016e-15,8.5134154e-08,3.5738962e-12,6.741895e-21,6.6203538e-21,5,fcc111
5,1.0132968e-17,1.8103501e-09,4.9966864e-17,1.1179765e-12,6.8440495e-19,0.9999999,1.3591526e-12,1.477059e-07,2.0082942e-09,7.918522e-18,8.1737675e-21,5,fcc111
3,5.891924e-11,1.53677e-13,4.494013e-16,1.0,1.02360605e-13,1.2068229e-13,2.0818063e-12,7.0601576e-12,1.6768967e-15,7.139617e-17,9.330849e-15,3,fcc100
1,1.7881268e-12,0.9999999,1.6293538e-12,4.5314637e-12,1.2166059e-13,1.7509395e-10,4.104998e-10,2.419467e-10,5.986657e-08,3.488015e-14,2.441119e-10,1,bcc110
6,8.691726e-17,8.985417e-14,5.348506e-18,1.5911757e-16,3.0793647e-19,3.6295245e-13,1.0,4.5891754e-12,5.447474e-08,8.052923e-18,2.9011057e-19,6,fcc211
2,1.2076612e-13,2.4127464e-12,0.99996006,9.827171e-14,5.9107293e-16,8.641971e-13,4.8331404e-12,1.4439372e-13,1.3773562e-11,3.9895785e-05,1.2596718e-17,2,bcc111
3,3.731324e-12,5.0622162e-14,4.1298662e-13,0.9999968,1.2162397e-10,1.5133243e-12,3.2642206e-06,1.5832882e-15,9.327158e-14,8.6639865e-18,8.373026e-16,3,fcc100
0,0.99999046,7.503087e-14,4.56915e-15,8.977565e-06,6.4874433e-07,1.0484969e-15,3.8803565e-14,7.60439e-09,6.262195e-17,2.0126427e-13,6.2733646e-12,0,bcc100
2,2.2718847e-13,1.9186366e-13,0.99956006,1.3541004e-15,2.6319336e-11,1.2224842e-10,7.419158e-14,5.9587335e-10,9.217869e-12,0.00043991712,1.9378006e-10,2,bcc111
